#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 110200.000000 1.378972 -1.323147 -2.387510
 110300.000000 1.192767 -1.162668 -2.646263
 110400.000000 1.231713 -1.119810 -2.494707
 110500.000000 1.234343 -1.051838 -2.528723
 110600.000000 1.096127 -1.300199 -2.586542
 110700.000000 1.204421 -1.172625 -2.537023
 110800.000000 1.209919 -1.206300 -2.561589
 110900.000000 1.141999 -1.346093 -2.574486
 111000.000000 1.136793 -1.314018 -2.631447
 111100.000000 1.189633 -1.304910 -2.574170
 111200.000000 1.150866 -1.092915 -2.481879
 111300.000000 1.096724 -1.218602 -2.436453
 111400.000000 1.063542 -1.391786 -2.664098
 111500.000000 1.039713 -1.054725 -2.372920
 111600.000000 1.142506 -1.028817 -2.351715
 111700.000000 1.028981 -1.074918 -2.571436
 111800.000000 1.084126 -1.170738 -2.400848
 111900.000000 1.096170 -1.205462 -2.530116
 112000.000000 1.128409 -1.044882 -2.584520
 112100.000000 1.151170 -1.069911 -2.844310
 112200.000000 1.119336 -1.154345 -2.526105
 112300.000000 1.107452 -1.081694 -2.216139
 112400.000000 1.155906 -1.047678 -2.390242
 112500.000000 1.129631 -1.053583 -2.440826
 112600.000000 1.039444 -0.987726 -2.274828
 112700.000000 1.105007 -1.031888 -2.299870
 112800.000000 1.049358 -0.931278 -2.248460
 112900.000000 1.255824 -0.972660 -2.389534
 113000.000000 1.155709 -1.081033 -2.509962
 113100.000000 1.063748 -1.060351 -2.475994
 113200.000000 1.138096 -1.035298 -2.485327
 113300.000000 1.143570 -0.961992 -2.460358
 113400.000000 1.043592 -1.184138 -2.818098
 113500.000000 1.157493 -1.157597 -2.582636
 113600.000000 1.146250 -1.211698 -2.670211
 113700.000000 1.136897 -1.305580 -2.746267
 113800.000000 1.109281 -1.497209 -2.880067
 113900.000000 1.133313 -1.409317 -2.556085
 114000.000000 1.073024 -1.374567 -2.459154
 114100.000000 1.052878 -1.107084 -2.661005
 114200.000000 1.144537 -1.159802 -2.616935
 114300.000000 1.196331 -1.271204 -2.807077
 114400.000000 1.165933 -1.277029 -2.889244
 114500.000000 1.073043 -1.502325 -2.651872
 114600.000000 1.072862 -1.444911 -2.740147
 114700.000000 1.075778 -1.259990 -2.844228
 114800.000000 1.127018 -1.416767 -2.857663
 114900.000000 1.172553 -1.297118 -2.797687
 115000.000000 1.121479 -1.377975 -2.795722
 115100.000000 1.092681 -1.543891 -2.839985
 115200.000000 1.179904 -1.478948 -2.715646
 115300.000000 1.076195 -1.453843 -2.747871
 115400.000000 1.249242 -1.293478 -2.706981
 115500.000000 1.228047 -1.328075 -2.802050
 115600.000000 1.142451 -1.385681 -2.842601
 115700.000000 1.154118 -1.403556 -2.856277
 115800.000000 1.170330 -1.383247 -2.692196
 115900.000000 1.071437 -1.391490 -2.905062
 116000.000000 1.139156 -1.410132 -2.844998
 116100.000000 1.138139 -1.360700 -2.832174
 116200.000000 1.269266 -1.363515 -2.750840
 116300.000000 1.182786 -1.532138 -2.773914
 116400.000000 1.145300 -1.383636 -2.846015
 116500.000000 1.083444 -1.470179 -2.848506
 116600.000000 1.132762 -1.434597 -2.766756
 116700.000000 1.226284 -1.327896 -2.888607
 116800.000000 1.168319 -1.484364 -2.797489
 116900.000000 1.218915 -1.475484 -2.818625
 117000.000000 1.181912 -1.259052 -2.522440
 117100.000000 1.176796 -1.396444 -2.949403
 117200.000000 1.208365 -1.408356 -2.815086
 117300.000000 1.111053 -1.367650 -2.785336
 117400.000000 1.272919 -1.127600 -2.385533
 117500.000000 1.160616 -1.405270 -2.792147
 117600.000000 1.150238 -1.307829 -2.896045
 117700.000000 1.166467 -1.245448 -2.522551
 117800.000000 1.259359 -1.339379 -2.629018
 117900.000000 1.180841 -1.291479 -2.584601
 118000.000000 1.240221 -1.257950 -2.459149
 118100.000000 1.248266 -1.307859 -2.703707
 118200.000000 1.177881 -1.194195 -2.942726
 118300.000000 1.253037 -1.548861 -3.063577
 118400.000000 1.140513 -1.511436 -2.812087
 118500.000000 1.097935 -1.448935 -2.755719
 118600.000000 1.024629 -1.407496 -2.944942
 118700.000000 0.991050 -1.565119 -2.846726
 118800.000000 0.942385 -1.520325 -2.689753
 118900.000000 1.043121 -1.685854 -2.957175
 119000.000000 1.121520 -1.396018 -2.816216
 119100.000000 0.966673 -1.474157 -3.045785
 119200.000000 1.022616 -1.344358 -2.827197
 119300.000000 1.145512 -1.612734 -2.852580
 119400.000000 1.262348 -1.412429 -2.728251
 119500.000000 1.252020 -1.526508 -2.837569
 119600.000000 1.163567 -1.295093 -2.798940
 119700.000000 1.060806 -1.611806 -2.964491
 119800.000000 1.082870 -1.540186 -2.734206
 119900.000000 1.167997 -1.386546 -2.787524
 120000.000000 1.139731 -1.656612 -2.812524
 120100.000000 1.009743 -1.471446 -2.783262
 120200.000000 0.978948 -1.710311 -2.972143
 120300.000000 0.892115 -1.525300 -2.927552
 120400.000000 1.077984 -1.532099 -3.030514
 120500.000000 0.977018 -1.687645 -2.961695
 120600.000000 1.039450 -1.462157 -3.061433
 120700.000000 1.137074 -1.300790 -2.749029
 120800.000000 1.109699 -1.485025 -2.894591
 120900.000000 1.262767 -1.554874 -2.880768
 121000.000000 1.127485 -1.464450 -2.954630
 121100.000000 1.115048 -1.502455 -3.025097
 121200.000000 1.060494 -1.464579 -2.752032
 121300.000000 1.145321 -1.511309 -2.889324
 121400.000000 1.012841 -1.612829 -2.885468
 121500.000000 1.132782 -1.480137 -2.919195
 121600.000000 1.166596 -1.311001 -2.523708
 121700.000000 0.985082 -1.805839 -2.871638
 121800.000000 1.064962 -1.570678 -2.742057
 121900.000000 1.123240 -1.493786 -2.768326
 122000.000000 1.171150 -1.555807 -2.742697
 122100.000000 1.245104 -1.393438 -2.433717
 122200.000000 1.177957 -1.656703 -2.708096
 122300.000000 0.933089 -1.959063 -2.861992
 122400.000000 1.117627 -1.569805 -3.029839
 122500.000000 1.001722 -1.436454 -2.689454
 122600.000000 0.990229 -1.558025 -2.599541
 122700.000000 1.286069 -1.389270 -2.760077
 122800.000000 1.048478 -1.540110 -2.786985
 122900.000000 1.184482 -1.515446 -2.799717
 123000.000000 1.108358 -1.596525 -2.804554
 123100.000000 1.158098 -1.429719 -2.674447
 123200.000000 1.145083 -1.507019 -2.731442
 123300.000000 1.045624 -1.613110 -2.738266
 123400.000000 1.109649 -1.627172 -2.843899
 123500.000000 1.010908 -1.639781 -2.744598
 123600.000000 1.019064 -1.614304 -2.804802
 123700.000000 1.049084 -1.787297 -2.797533
 123800.000000 1.032400 -1.628475 -2.901202
 123900.000000 1.093956 -1.786454 -2.962213
 124000.000000 0.938627 -1.644701 -2.898621
 124100.000000 1.006790 -1.615216 -2.786736
 124200.000000 1.219557 -1.416647 -2.652344
 124300.000000 1.256146 -1.581240 -2.964541
 124400.000000 1.167570 -1.449325 -2.923879
 124500.000000 0.985724 -1.561608 -3.053901
 124600.000000 1.199556 -1.606756 -2.883434
 124700.000000 1.288064 -1.700584 -2.751793
 124800.000000 1.256327 -1.733712 -2.909149
 124900.000000 1.268625 -1.619714 -2.850355
 125000.000000 1.240623 -1.652355 -2.943487
 125100.000000 1.217180 -1.603654 -2.801359
 125200.000000 1.286630 -1.448500 -2.795802
 125300.000000 1.250581 -1.407552 -2.932930
 125400.000000 1.344842 -1.493709 -2.864006
 125500.000000 1.312589 -1.396370 -2.956283
 125600.000000 1.416009 -1.399690 -2.840576
 125700.000000 1.335982 -1.355491 -2.802676
 125800.000000 1.345299 -1.387346 -2.883299
 125900.000000 1.370882 -1.430396 -2.951316
 126000.000000 1.288847 -1.437113 -2.946788
 126100.000000 1.375666 -1.378897 -2.880562
 126200.000000 1.330079 -1.483917 -2.902925
 126300.000000 1.215816 -1.348908 -2.757505
 126400.000000 1.130057 -1.391294 -2.768428
 126500.000000 1.158262 -1.668427 -2.941361
 126600.000000 1.291529 -1.475807 -2.850194
 126700.000000 1.204928 -1.388222 -2.807344
 126800.000000 1.187855 -1.569148 -2.962882
 126900.000000 1.248108 -1.600535 -2.858774
 127000.000000 1.223950 -1.497146 -2.764349
 127100.000000 1.181033 -1.554414 -2.859212
 127200.000000 1.229289 -1.535653 -2.828420
 127300.000000 1.254520 -1.273957 -2.837971
 127400.000000 1.149148 -1.584456 -2.865821
 127500.000000 1.177122 -1.589426 -2.806907
 127600.000000 1.159645 -1.420226 -2.781908
 127700.000000 1.001686 -1.373090 -2.873062
 127800.000000 1.159628 -1.251193 -2.843105
 127900.000000 1.154429 -1.422374 -2.699717
 128000.000000 1.280340 -1.436332 -2.920666
 128100.000000 1.284420 -1.502944 -2.861413
 128200.000000 1.145294 -1.540218 -2.895857
 128300.000000 1.138709 -1.511488 -2.836961
 128400.000000 1.188619 -1.580480 -2.969746
 128500.000000 1.304546 -1.292649 -2.574569
 128600.000000 1.259861 -1.457456 -2.901792
 128700.000000 1.332931 -1.554343 -2.768007
 128800.000000 1.304840 -1.456598 -2.746793
 128900.000000 1.182581 -1.412768 -2.728654
 129000.000000 1.160969 -1.558097 -2.833351
 129100.000000 1.192548 -1.516393 -2.892605
 129200.000000 1.102994 -1.638194 -3.031684
 129300.000000 1.124049 -1.628551 -2.801258
 129400.000000 0.993393 -1.710591 -2.928621
 129500.000000 1.126140 -1.610146 -2.879969
 129600.000000 1.160020 -1.644801 -2.950307
 129700.000000 1.156367 -1.393209 -2.966553
 129800.000000 1.305573 -1.556672 -2.846144
 129900.000000 1.173680 -1.501228 -2.798879
 130000.000000 1.294898 -1.296959 -2.704167
 130100.000000 1.290156 -1.507144 -2.776133
 130200.000000 1.290008 -1.332069 -2.807926
 130300.000000 1.202267 -1.460676 -2.917215
 130400.000000 1.291484 -1.421325 -2.831124
 130500.000000 1.199613 -1.490779 -3.070400
 130600.000000 1.278086 -1.498549 -2.910435
 130700.000000 1.272689 -1.350396 -2.832255
 130800.000000 1.268928 -1.515293 -2.949875
 130900.000000 1.256001 -1.326866 -2.868318
 131000.000000 1.372816 -1.510775 -2.887560
 131100.000000 1.268915 -1.479214 -2.973936
 131200.000000 1.220664 -1.370193 -2.798990
 131300.000000 1.150234 -1.607068 -2.839111
 131400.000000 1.268294 -1.478643 -2.641862
 131500.000000 1.169876 -1.545844 -2.964991
 131600.000000 1.033449 -1.289271 -2.667755
 131700.000000 1.193750 -1.628107 -2.944800
 131800.000000 1.202829 -1.590919 -2.957087
 131900.000000 1.146821 -1.678678 -3.042995
 132000.000000 1.262222 -1.169971 -2.530868
 132100.000000 1.392070 -1.285548 -2.559249
 132200.000000 1.232165 -1.378919 -2.638836
 132300.000000 1.284550 -1.481392 -2.557155
 132400.000000 1.399907 -1.306674 -2.533476
 132500.000000 1.351081 -1.586717 -2.666874
 132600.000000 1.355185 -1.496260 -2.581132
 132700.000000 1.408996 -1.453635 -2.520901
 132800.000000 1.367702 -1.389807 -2.518999
 132900.000000 1.230178 -1.474752 -2.644322
 133000.000000 1.253750 -1.390121 -2.497570
 133100.000000 1.266057 -1.512411 -2.526495
 133200.000000 1.383460 -1.385418 -2.537295
 133300.000000 1.188489 -1.263435 -2.543512
 133400.000000 1.105407 -1.375920 -2.732292
 133500.000000 1.133403 -1.378003 -2.625038
 133600.000000 1.165969 -1.311410 -2.885138
 133700.000000 1.063129 -1.038060 -2.801301
 133800.000000 1.195450 -1.217830 -3.073778
 133900.000000 1.243897 -1.348101 -2.773951
 134000.000000 1.232747 -1.412685 -2.985927
 134100.000000 1.360620 -1.321720 -2.874356
 134200.000000 1.369565 -1.403727 -2.840147
 134300.000000 1.308421 -1.367687 -2.811149
 134400.000000 1.189421 -1.247372 -2.972590
 134500.000000 1.280673 -1.398668 -2.519664
 134600.000000 1.258724 -1.573304 -3.068459
 134700.000000 1.221120 -1.485913 -2.922240
 134800.000000 1.093365 -1.432295 -3.048580
 134900.000000 1.164179 -1.565803 -3.007578
 135000.000000 1.194304 -1.388975 -2.890935
 135100.000000 1.205155 -1.442120 -2.878248
 135200.000000 1.186435 -1.587774 -2.999890
 135300.000000 1.262353 -1.639707 -3.065877
 135400.000000 1.222089 -1.690005 -2.927082
 135500.000000 1.355586 -1.715863 -2.885737
 135600.000000 1.317371 -1.698626 -2.996052
 135700.000000 1.198186 -1.702769 -2.823414
 135800.000000 1.265907 -1.620258 -2.931973
 135900.000000 1.315820 -1.518432 -2.900802
 136000.000000 1.224223 -1.674611 -2.778563
 136100.000000 1.228062 -1.802045 -2.823679
 136200.000000 1.361953 -1.723941 -2.910836
 136300.000000 1.291048 -1.561969 -2.887145
 136400.000000 1.290191 -1.762851 -2.896914
 136500.000000 1.311731 -1.677131 -2.829908
 136600.000000 1.323504 -1.709492 -2.845618
 136700.000000 1.303938 -1.602740 -2.977131
 136800.000000 1.332593 -1.625123 -2.845455
 136900.000000 1.202278 -1.729246 -2.938332
 137000.000000 1.391673 -1.855057 -2.773747
 137100.000000 1.179302 -1.739714 -2.907603
 137200.000000 1.202299 -1.656121 -2.886937
 137300.000000 1.184024 -1.399349 -2.595541
 137400.000000 1.139825 -1.672976 -2.817429
 137500.000000 1.251467 -1.549192 -2.779881
 137600.000000 1.270169 -1.631895 -2.832921
 137700.000000 1.195378 -1.652424 -3.018380
 137800.000000 1.224019 -1.488477 -2.871900
 137900.000000 1.188748 -1.666176 -3.067115
 138000.000000 1.258336 -1.552060 -3.021316
 138100.000000 1.190624 -1.570649 -2.947142
 138200.000000 1.224522 -1.645330 -2.897955
 138300.000000 1.174555 -1.596828 -2.925874
 138400.000000 1.196873 -1.808059 -2.856233
 138500.000000 1.184109 -1.616259 -2.919681
 138600.000000 0.998767 -1.827868 -3.092062
 138700.000000 1.165272 -1.637620 -2.639391
 138800.000000 1.083712 -1.507450 -2.804303
 138900.000000 1.166237 -1.494408 -2.920187
 139000.000000 1.088839 -1.571790 -2.989971
 139100.000000 1.294014 -1.537129 -2.991309
 139200.000000 1.144079 -1.750543 -2.868930
 139300.000000 1.095100 -1.697711 -2.914397
 139400.000000 1.117165 -1.553795 -2.982077
 139500.000000 1.158117 -1.542761 -2.894518
 139600.000000 1.114552 -1.633376 -2.859033
 139700.000000 1.020110 -1.687941 -2.937792
 139800.000000 1.248610 -1.544686 -2.792024
 139900.000000 1.222349 -1.497815 -2.766963
 140000.000000 1.193333 -1.764565 -2.904068
 140100.000000 1.163978 -1.613481 -2.853940
 140200.000000 1.134697 -1.677229 -2.974284
 140300.000000 1.245126 -1.550855 -2.991422
 140400.000000 1.279763 -1.596035 -2.770053
 140500.000000 1.212596 -1.622059 -2.814104
 140600.000000 1.144760 -1.577681 -2.919257
 140700.000000 1.181643 -1.506181 -2.960975
 140800.000000 1.106450 -1.738398 -2.986306
 140900.000000 1.183454 -1.554513 -2.857521
 141000.000000 1.175545 -1.596463 -2.969580
 141100.000000 1.167283 -1.607610 -2.858790
 141200.000000 1.133606 -1.535154 -2.877621
 141300.000000 1.110894 -1.659615 -2.933565
 141400.000000 1.091222 -1.806766 -3.001137
 141500.000000 1.125975 -1.565858 -2.825774
 141600.000000 1.158658 -1.566362 -2.892111
 141700.000000 1.108432 -1.632945 -2.898216
 141800.000000 1.118949 -1.495598 -2.850362
 141900.000000 1.257473 -1.547576 -2.891645
 142000.000000 1.112753 -1.482860 -2.775705
 142100.000000 1.171841 -1.535259 -2.763278
 142200.000000 1.065113 -1.652001 -2.820817
 142300.000000 1.075598 -1.599693 -2.819240
 142400.000000 1.195299 -1.646615 -2.946798
 142500.000000 1.164538 -1.563867 -2.788456
 142600.000000 1.169855 -1.611223 -2.904413
 142700.000000 1.179039 -1.631471 -2.805340
 142800.000000 1.205714 -1.530935 -2.946896
 142900.000000 1.016285 -1.424632 -2.868846
 143000.000000 1.100118 -1.666740 -3.011726
 143100.000000 1.109976 -1.656494 -2.786153
 143200.000000 1.166104 -1.634380 -2.738970
 143300.000000 0.977879 -1.535396 -2.719020
 143400.000000 1.041027 -1.631140 -2.653885
 143500.000000 1.004739 -1.604598 -2.836235
 143600.000000 0.995486 -1.604716 -2.904220
 143700.000000 0.972454 -1.602955 -2.957276
 143800.000000 1.037621 -1.571036 -2.897172
 143900.000000 0.985226 -1.716526 -3.017799
 144000.000000 0.969494 -1.731814 -2.813783
 144100.000000 0.954746 -1.515954 -2.827212
 144200.000000 1.072914 -1.614828 -2.916338
 144300.000000 1.054490 -1.703691 -2.898020
 144400.000000 1.007162 -1.599854 -3.004546
 144500.000000 1.085526 -1.535634 -2.832281
 144600.000000 1.131274 -1.741805 -2.891949
 144700.000000 0.986336 -1.796915 -2.941246
 144800.000000 1.073255 -1.655929 -2.837751
 144900.000000 1.203240 -1.458301 -2.822403
 145000.000000 0.977561 -1.692942 -2.988462
 145100.000000 1.186214 -1.591521 -2.844753
 145200.000000 1.126599 -1.623697 -2.964954
 145300.000000 1.129855 -1.762193 3.104340
 145400.000000 1.142979 -1.613569 -2.917316
 145500.000000 1.118917 -1.602979 -2.949554
 145600.000000 1.219733 -1.624943 -2.850261
 145700.000000 1.103385 -1.627585 -2.908015
 145800.000000 1.063872 -1.633081 -2.944945
 145900.000000 0.992625 -1.680996 -2.927261
 146000.000000 1.166730 -1.495783 -2.719906
 146100.000000 1.054402 -1.652662 -2.933896
 146200.000000 1.115321 -1.693102 -2.833273
 146300.000000 1.039677 -1.520076 -2.748669
 146400.000000 1.124768 -1.755112 -3.003523
 146500.000000 1.138124 -1.619333 -2.812869
 146600.000000 1.207255 -1.600125 -2.746103
 146700.000000 1.134389 -1.544661 -2.816867
 146800.000000 1.131450 -1.603448 -2.868246
 146900.000000 1.155750 -1.602804 -2.944373
 147000.000000 1.153240 -1.681754 -2.785798
 147100.000000 1.024923 -1.721633 -2.922825
 147200.000000 1.237799 -1.627047 -2.904488
 147300.000000 1.058133 -1.610496 -2.830775
 147400.000000 1.161061 -1.640887 -2.850489
 147500.000000 1.200821 -1.585108 -2.943560
 147600.000000 1.162133 -1.645214 -2.852453
 147700.000000 1.109286 -1.620340 -2.826005
 147800.000000 1.195212 -1.688773 -2.902028
 147900.000000 1.085662 -1.682319 -2.807957
 148000.000000 1.096454 -1.880059 -2.960105
 148100.000000 1.138228 -1.711144 -3.016026
 148200.000000 1.176465 -1.645817 -2.841627
 148300.000000 1.077300 -1.823111 -2.927270
 148400.000000 1.106951 -1.671055 -2.807587
 148500.000000 1.222013 -1.603550 -2.791842
 148600.000000 1.222593 -1.624428 -2.889377
 148700.000000 1.031640 -1.648828 -3.070999
 148800.000000 1.104042 -1.675392 -2.867673
 148900.000000 1.146649 -1.472920 -2.774062
 149000.000000 1.115836 -1.537331 -2.795948
 149100.000000 1.153509 -1.694476 -2.866390
 149200.000000 1.200513 -1.441705 -2.782028
 149300.000000 1.263166 -1.550730 -2.850617
 149400.000000 1.124459 -1.721288 -2.867902
 149500.000000 1.265174 -1.586548 -2.664849
 149600.000000 1.300782 -1.406728 -2.489798
 149700.000000 1.213236 -1.621307 -2.599055
 149800.000000 1.348685 -1.580754 -2.791505
 149900.000000 1.089168 -1.664672 -2.776169
 150000.000000 1.359429 -1.671836 -2.768120
 150100.000000 1.118927 -1.606180 -2.714278
 150200.000000 1.202700 -1.478631 -2.695859
 150300.000000 1.238892 -1.535565 -2.732344
 150400.000000 1.286288 -1.414036 -2.617916
 150500.000000 1.184620 -1.627057 -2.978608
 150600.000000 0.988516 -1.740953 -2.896709
 150700.000000 1.091128 -1.500349 -2.901577
 150800.000000 0.998928 -1.721174 -2.860722
 150900.000000 1.179911 -1.660947 -2.837393
 151000.000000 0.903946 -1.219779 -2.904443
 151100.000000 0.973798 -1.622998 -2.714967
 151200.000000 1.034697 -1.436953 -2.884933
 151300.000000 0.995363 -1.334628 -2.785111
 151400.000000 1.128766 -1.688241 -2.988559
 151500.000000 1.111025 -1.535586 -2.962247
 151600.000000 1.171728 -1.623108 -2.843917
 151700.000000 1.237824 -1.700320 -2.775953
 151800.000000 1.138915 -1.725969 -2.801099
 151900.000000 1.211332 -1.596115 -2.761248
 152000.000000 1.161336 -1.508570 -2.814810
 152100.000000 1.127176 -1.713576 -2.788546
 152200.000000 1.098651 -1.718139 -2.785840
 152300.000000 1.113735 -1.572367 -2.846157
 152400.000000 1.188810 -1.598430 -2.846803
 152500.000000 1.166284 -1.529974 -2.718624
 152600.000000 1.211865 -1.556447 -2.768116
 152700.000000 1.071123 -1.707612 -2.833823
 152800.000000 1.169410 -1.572957 -2.689334
 152900.000000 1.069982 -1.772271 -2.943628
 153000.000000 1.230511 -1.620051 -2.852612
 153100.000000 1.051991 -1.651253 -2.987006
 153200.000000 1.271545 -1.525032 -2.814941
 153300.000000 1.200402 -1.805966 -2.870600
 153400.000000 1.117638 -1.620772 -2.879484
 153500.000000 1.135131 -1.757520 -2.887626
 153600.000000 1.145683 -1.487789 -2.761439
 153700.000000 1.211516 -1.720140 -2.914218
 153800.000000 1.222743 -1.554227 -2.783589
 153900.000000 1.105568 -1.624724 -2.737400
 154000.000000 1.130230 -1.700813 -2.800493
 154100.000000 1.043868 -1.637187 -2.748569
 154200.000000 1.022311 -1.636643 -2.952197
 154300.000000 1.062151 -1.673774 -2.884422
 154400.000000 1.109020 -1.601799 -2.972415
 154500.000000 1.148633 -1.672532 -2.745806
 154600.000000 1.148731 -1.650470 -2.859896
 154700.000000 1.108685 -1.506738 -2.798988
 154800.000000 1.135715 -1.490659 -2.770666
 154900.000000 1.164401 -1.525004 -2.766999
 155000.000000 1.134952 -1.601631 -2.689435
 155100.000000 1.004931 -1.668570 -2.927299
 155200.000000 0.924324 -1.694657 -2.966598
 155300.000000 1.057097 -1.324301 -2.820245
 155400.000000 1.133010 -1.486216 -2.616569
 155500.000000 1.024778 -1.503628 -2.922501
 155600.000000 0.925941 -1.582588 -2.863119
 155700.000000 0.985040 -1.534692 -2.958311
 155800.000000 1.117253 -1.583881 -2.885900
 155900.000000 1.019692 -1.719550 -2.817650
 156000.000000 1.077790 -1.735633 -2.906813
 156100.000000 1.065805 -1.604139 -2.842743
 156200.000000 0.992930 -1.641619 -2.884559
 156300.000000 1.164016 -1.503905 -2.881754
 156400.000000 1.095793 -1.573378 -2.928370
 156500.000000 1.030868 -1.770805 -2.855065
 156600.000000 1.150522 -1.703294 -2.737142
 156700.000000 1.052720 -1.626345 -2.938199
 156800.000000 0.894618 -1.499405 -3.076158
 156900.000000 0.986623 -1.755670 -2.885426
 157000.000000 0.986089 -1.613402 -2.874498
 157100.000000 1.020243 -1.674866 -3.041344
 157200.000000 1.233342 -1.540326 -2.775918
 157300.000000 1.113912 -1.675409 -2.903650
 157400.000000 1.016184 -1.682954 -2.987537
 157500.000000 1.050800 -1.553147 -2.845579
 157600.000000 1.003241 -1.488647 -2.833489
 157700.000000 1.223206 -1.604318 -2.775546
 157800.000000 1.105650 -1.640378 -2.883432
 157900.000000 1.032261 -1.648136 -2.907964
 158000.000000 1.256307 -1.718272 -2.842483
 158100.000000 1.050772 -1.554677 -2.753795
 158200.000000 1.093644 -1.657034 -2.859269
 158300.000000 1.071301 -1.432538 -2.795434
 158400.000000 1.049168 -1.640959 -2.911441
 158500.000000 1.083679 -1.610034 -2.892135
 158600.000000 1.239171 -1.618566 -2.818778
 158700.000000 1.276842 -1.584795 -2.732012
 158800.000000 1.183150 -1.629615 -2.922029
 158900.000000 1.072327 -1.681591 -2.946565
 159000.000000 1.143198 -1.621405 -2.986526
 159100.000000 1.097048 -1.580125 -3.035083
 159200.000000 1.089660 -1.449020 -2.702946
 159300.000000 1.178696 -1.583681 -2.879280
 159400.000000 1.081714 -1.544422 -2.996485
 159500.000000 1.123780 -1.679769 -2.912267
 159600.000000 1.109563 -1.665352 -2.973915
 159700.000000 1.216860 -1.583223 -2.809650
 159800.000000 1.142897 -1.595619 -2.776248
 159900.000000 1.113442 -1.673687 -2.908618
 160000.000000 1.203567 -1.532760 -2.727320
 160100.000000 1.184852 -1.596617 -2.747043
 160200.000000 1.282002 -1.643528 -2.922373
 160300.000000 1.212504 -1.608455 -2.799323
 160400.000000 1.116929 -1.519392 -2.732060
 160500.000000 1.219253 -1.449272 -2.643278
 160600.000000 1.114078 -1.749507 -2.802302
 160700.000000 1.173493 -1.663074 -2.737366
 160800.000000 1.265623 -1.714877 -2.955611
 160900.000000 1.061253 -1.606363 -2.916911
 161000.000000 1.108291 -1.764620 -2.725564
 161100.000000 1.327167 -1.638980 -2.964454
 161200.000000 1.203786 -1.528485 -2.837262
 161300.000000 1.228584 -1.449935 -2.721940
 161400.000000 1.103364 -1.459597 -2.632461
 161500.000000 1.056930 -1.636661 -2.815715
 161600.000000 1.138393 -1.717386 -2.950478
 161700.000000 1.068259 -1.649643 -2.939118
 161800.000000 1.123569 -1.562341 -2.890984
 161900.000000 1.073582 -1.704217 -2.847757
 162000.000000 1.072141 -1.644637 -2.938661
 162100.000000 1.024544 -1.745737 3.039562
 162200.000000 1.116494 -1.723153 -2.847177
 162300.000000 1.068331 -1.607253 -2.892333
 162400.000000 1.179241 -1.727882 -3.067698
 162500.000000 1.112472 -1.762067 -3.057618
 162600.000000 1.044133 -1.509995 -2.862117
 162700.000000 0.932853 -1.772909 -3.042559
 162800.000000 1.124191 -1.661134 -2.969223
 162900.000000 1.063407 -1.512872 -2.830072
 163000.000000 1.152378 -1.634771 -2.738677
 163100.000000 1.152459 -1.747264 -2.904214
 163200.000000 1.144455 -1.681843 -2.941342
 163300.000000 1.176350 -1.512547 -2.700658
 163400.000000 1.084501 -1.370015 -2.791958
 163500.000000 1.039637 -1.696445 -2.952997
 163600.000000 1.144849 -1.617685 -2.876428
 163700.000000 1.112360 -1.694474 -2.827220
 163800.000000 1.012169 -1.498478 -3.038743
 163900.000000 1.098877 -1.704424 -2.839242
 164000.000000 1.140910 -1.744692 -2.872473
 164100.000000 1.096999 -1.695590 -2.882495
 164200.000000 1.183710 -1.627958 -3.011824
 164300.000000 1.076503 -1.684668 -2.828568
 164400.000000 1.057306 -1.647331 -2.816649
 164500.000000 1.137862 -1.529408 -2.977554
 164600.000000 1.247546 -1.627989 -2.770948
 164700.000000 1.146479 -1.649436 -2.928449
 164800.000000 1.200673 -1.708703 -2.731614
 164900.000000 1.139752 -1.626045 -2.809297
 165000.000000 1.083213 -1.637246 -3.018480
 165100.000000 1.159397 -1.658891 -2.769844
 165200.000000 1.171775 -1.682070 -2.862611
 165300.000000 1.032890 -1.671319 -2.954006
 165400.000000 1.072295 -1.446854 -2.790332
 165500.000000 1.079268 -1.604798 -2.943951
 165600.000000 1.144831 -1.361140 -2.664865
 165700.000000 1.057758 -1.582509 -2.820965
 165800.000000 1.192681 -1.611168 -2.850758
 165900.000000 1.148778 -1.322722 -2.708301
 166000.000000 1.115072 -1.531826 -2.848352
 166100.000000 1.100743 -1.598860 -2.753112
 166200.000000 1.209408 -1.427050 -2.724876
 166300.000000 1.059004 -1.760387 -2.996113
 166400.000000 1.093303 -1.580164 -2.747174
 166500.000000 1.168600 -1.651972 -2.834788
 166600.000000 1.252721 -1.497300 -2.817842
 166700.000000 1.183542 -1.644204 -2.795585
 166800.000000 1.184491 -1.628844 -3.042952
 166900.000000 1.061022 -1.545736 -2.897138
 167000.000000 1.105667 -1.612563 -2.870089
 167100.000000 1.068896 -1.571784 -2.878919
 167200.000000 1.088276 -1.595449 -2.876309
 167300.000000 1.174240 -1.591523 -2.782178
 167400.000000 1.127161 -1.515143 -2.666356
 167500.000000 1.073300 -1.533917 -2.925120
 167600.000000 1.110938 -1.552358 -2.747894
 167700.000000 1.054786 -1.637102 -2.927275
 167800.000000 1.131514 -1.654090 -2.787112
 167900.000000 1.188975 -1.831270 -2.795256
 168000.000000 1.116208 -1.634925 -2.945689
 168100.000000 1.167442 -1.551020 -3.001845
