#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 285600.000000 1.737279 -0.790392 -2.112662
 285700.000000 1.687957 -1.145148 -2.239567
 285800.000000 1.746558 -1.019265 -2.184579
 285900.000000 1.857172 -1.155276 -2.320760
 286000.000000 1.645970 -1.071899 -2.342407
 286100.000000 1.815088 -1.135897 -2.656149
 286200.000000 1.785616 -1.172645 -2.499033
 286300.000000 1.448015 -1.144513 -2.399954
 286400.000000 1.383356 -0.980386 -2.428688
 286500.000000 1.519249 -1.301104 -2.682796
 286600.000000 1.334672 -1.023593 -2.414258
 286700.000000 1.230347 -1.120027 -2.690895
 286800.000000 1.451968 -0.947695 -2.629119
 286900.000000 1.194568 -1.302344 -2.852020
 287000.000000 1.763283 -1.073699 -2.465224
 287100.000000 1.549211 -1.117511 -2.570730
 287200.000000 1.453784 -1.196778 -2.566708
 287300.000000 1.650722 -1.153735 -2.581650
 287400.000000 1.557052 -1.138802 -2.493984
 287500.000000 1.508306 -1.250008 -2.494965
 287600.000000 1.490997 -1.196019 -2.271854
 287700.000000 1.526407 -1.305680 -2.275978
 287800.000000 1.391216 -1.268416 -2.336424
 287900.000000 1.547986 -1.186841 -2.354854
 288000.000000 1.573941 -1.182490 -2.328664
 288100.000000 1.526278 -1.071623 -2.257564
 288200.000000 1.882091 -1.014902 -2.285336
 288300.000000 1.591683 -1.181332 -2.410711
 288400.000000 1.555296 -1.154875 -2.397678
 288500.000000 1.460699 -1.333286 -2.344183
 288600.000000 1.479195 -1.310101 -2.162097
 288700.000000 1.706182 -1.155061 -2.222374
 288800.000000 1.678603 -1.078397 -2.415412
 288900.000000 1.829876 -1.058948 -2.266434
 289000.000000 1.908675 -1.070474 -2.400522
 289100.000000 1.841740 -1.054740 -2.310455
 289200.000000 1.587052 -1.231637 -2.660614
 289300.000000 1.538589 -1.224067 -2.777178
 289400.000000 1.668972 -1.003024 -2.661441
 289500.000000 1.492225 -1.280885 -2.567689
 289600.000000 1.536660 -1.168164 -2.686626
 289700.000000 1.521042 -1.044958 -2.746489
 289800.000000 1.844392 -1.011741 -2.696148
 289900.000000 1.810025 -1.086502 -2.786286
 290000.000000 1.812207 -0.991390 -2.799091
 290100.000000 1.843828 -1.036392 -2.800246
 290200.000000 1.714192 -1.085722 -2.754553
 290300.000000 1.821418 -1.037827 -2.701855
 290400.000000 1.942965 -1.036112 -2.645801
 290500.000000 1.893103 -0.989783 -2.830516
 290600.000000 1.863435 -0.908489 -2.890630
 290700.000000 1.757945 -0.925600 -2.860129
 290800.000000 1.711705 -1.099667 -2.703143
 290900.000000 1.806280 -0.876370 -2.734007
 291000.000000 2.115991 -0.585274 -2.812140
 291100.000000 2.039758 -0.613087 -2.750773
 291200.000000 1.782389 -0.943261 -2.814584
 291300.000000 1.807989 -1.036022 -2.761818
 291400.000000 1.582777 -0.863803 -2.882960
 291500.000000 1.651082 -1.005648 -2.908236
 291600.000000 1.758466 -0.976586 -2.961847
 291700.000000 1.654800 -1.011771 -2.809926
 291800.000000 1.960035 -0.912949 -2.648021
 291900.000000 1.844670 -0.920312 -2.710273
 292000.000000 2.063229 -0.846929 -2.799251
 292100.000000 2.041314 -0.670472 -2.875290
 292200.000000 1.957404 -0.809818 -2.888775
 292300.000000 2.048428 -0.536713 -2.806834
 292400.000000 2.179898 -0.826051 -2.974169
 292500.000000 2.144414 -0.576887 -2.909677
 292600.000000 1.909581 -0.654085 -2.784631
 292700.000000 2.015709 -0.566152 -2.820342
 292800.000000 2.020981 -0.554994 -2.520915
 292900.000000 1.728966 -0.800788 -2.810366
 293000.000000 1.917797 -0.567789 -2.714260
 293100.000000 1.748125 -0.721489 -2.604601
 293200.000000 1.966476 -0.564235 -2.808305
 293300.000000 2.010636 -0.413744 -2.792192
 293400.000000 1.937694 -0.511195 -2.724286
 293500.000000 1.748590 -0.868500 -2.855400
 293600.000000 1.875334 -0.965122 -2.849419
 293700.000000 2.067645 -0.671338 -2.945061
 293800.000000 1.777828 -0.914671 -2.755459
 293900.000000 2.213647 -0.497214 -2.935816
 294000.000000 2.076667 -0.784703 -2.925839
 294100.000000 1.982325 -0.825502 -2.853507
 294200.000000 2.026735 -0.639917 -2.906963
 294300.000000 2.160531 -0.851246 -2.967691
 294400.000000 2.182110 -0.869575 -2.898912
 294500.000000 2.022264 -0.880864 -2.814924
 294600.000000 1.840877 -0.705432 -3.009936
 294700.000000 2.235803 -0.489113 -2.733073
 294800.000000 2.010155 -0.604432 -2.701155
 294900.000000 2.041748 -0.718788 -2.739309
 295000.000000 1.991854 -0.671435 -2.765659
 295100.000000 2.121674 -0.640858 -2.744495
 295200.000000 2.203168 -0.454684 -2.728185
 295300.000000 2.025203 -0.757854 -2.706576
 295400.000000 1.806267 -0.943351 -2.684432
 295500.000000 2.069387 -0.476755 -2.768751
 295600.000000 2.146606 -0.795144 -2.833705
 295700.000000 2.307616 -0.472446 -2.733964
 295800.000000 2.124954 -0.523193 -2.897286
 295900.000000 1.865750 -0.786503 -2.805467
 296000.000000 1.924793 -0.850180 -2.847050
 296100.000000 2.257563 -0.621377 -2.877975
 296200.000000 1.925019 -0.897301 -2.699030
 296300.000000 2.141067 -0.756438 -2.849911
 296400.000000 1.960813 -0.799751 -2.951427
 296500.000000 2.124486 -0.697720 -3.061485
 296600.000000 1.867302 -0.793624 -3.002104
 296700.000000 2.060978 -0.663374 -3.008307
 296800.000000 1.963391 -0.791796 -2.985817
 296900.000000 2.089826 -0.768389 -2.984270
 297000.000000 1.929700 -0.874021 -2.927340
 297100.000000 2.058381 -0.783809 -2.926303
 297200.000000 1.842785 -0.781101 -2.922221
 297300.000000 2.022909 -0.710629 -2.781974
 297400.000000 2.019053 -0.778838 -2.822688
 297500.000000 1.932257 -0.822290 -2.591185
 297600.000000 2.031304 -0.652410 -2.909538
 297700.000000 1.983337 -0.734379 -3.065367
 297800.000000 1.971181 -0.875134 -3.000191
 297900.000000 1.954574 -0.803128 -2.843404
 298000.000000 1.916603 -0.715014 -2.721953
 298100.000000 1.973934 -0.828350 -2.911008
 298200.000000 1.950286 -0.955325 -2.992071
 298300.000000 1.888944 -0.867504 -2.757355
 298400.000000 2.029948 -0.866125 -2.499573
 298500.000000 1.683213 -0.879076 -2.721132
 298600.000000 1.885665 -0.751512 -2.648288
 298700.000000 1.814848 -0.774409 -2.711629
 298800.000000 1.708675 -1.007186 -2.578618
 298900.000000 1.582531 -0.993461 -2.865014
 299000.000000 1.671094 -1.033096 -2.751245
 299100.000000 1.710692 -0.842600 -2.757495
 299200.000000 1.787472 -0.746873 -2.683403
 299300.000000 1.947024 -0.818122 -2.845476
 299400.000000 1.767687 -0.990998 -2.712143
 299500.000000 1.425552 -1.130043 -2.624158
 299600.000000 1.710382 -1.021188 -2.671627
 299700.000000 1.693144 -0.999945 -2.751347
 299800.000000 1.525248 -0.933382 -2.855656
 299900.000000 1.558353 -0.923833 -2.763036
 300000.000000 1.602812 -1.020585 -2.852295
 300100.000000 1.809841 -0.727173 -2.743428
 300200.000000 1.588544 -0.923753 -2.624643
 300300.000000 1.647762 -0.930213 -2.610447
 300400.000000 1.867047 -0.989346 -2.603946
 300500.000000 1.605192 -0.945405 -2.707935
 300600.000000 1.792082 -0.906254 -2.753809
 300700.000000 1.642387 -0.946512 -2.638329
 300800.000000 1.811996 -0.844669 -2.724381
 300900.000000 1.727024 -1.054326 -2.685618
 301000.000000 1.618996 -0.859729 -2.825672
 301100.000000 1.567994 -0.981327 -2.906468
 301200.000000 1.357026 -1.157136 -2.923106
 301300.000000 1.747934 -0.965850 -2.916271
 301400.000000 1.582308 -1.063061 -2.913079
 301500.000000 1.929250 -0.770692 -2.955869
 301600.000000 1.883899 -0.915291 -2.900162
 301700.000000 2.227957 -0.682583 -2.823609
 301800.000000 2.133660 -0.816040 -3.084361
 301900.000000 2.125371 -0.703829 -2.906616
 302000.000000 2.058301 -0.752071 -2.983998
 302100.000000 2.141519 -0.773583 -2.764466
 302200.000000 2.113077 -0.795670 -2.985745
 302300.000000 2.140020 -0.659912 -2.946593
 302400.000000 2.065089 -0.888668 -2.899604
 302500.000000 1.949718 -1.020180 -2.735319
 302600.000000 2.099420 -0.695364 -2.828974
 302700.000000 2.013246 -0.972413 -2.801330
 302800.000000 1.990033 -0.835373 -2.720764
 302900.000000 2.067048 -0.741556 -2.703734
 303000.000000 2.009909 -0.847804 -2.668215
 303100.000000 2.061363 -0.780418 -2.638855
 303200.000000 1.915679 -0.957573 -2.846747
 303300.000000 1.938691 -1.047786 -2.910488
 303400.000000 2.191591 -0.894817 -2.561610
 303500.000000 2.229959 -0.678091 -2.833496
 303600.000000 1.841153 -0.667642 -2.624011
 303700.000000 2.008573 -0.614511 -2.545183
 303800.000000 1.999256 -0.751260 -2.747534
 303900.000000 1.681365 -0.849085 -2.739470
 304000.000000 1.775703 -0.861058 -2.732383
 304100.000000 1.843990 -0.831359 -2.729511
 304200.000000 1.757064 -0.864107 -2.567945
 304300.000000 1.855446 -0.718378 -2.744032
 304400.000000 1.833188 -0.735706 -2.844421
 304500.000000 1.853123 -0.868228 -2.722757
 304600.000000 1.836421 -0.872792 -2.725108
 304700.000000 1.726388 -0.856085 -2.790411
 304800.000000 1.686004 -0.739562 -2.578555
 304900.000000 1.797220 -0.775630 -2.730665
 305000.000000 1.764239 -0.629142 -2.674124
 305100.000000 1.861202 -0.855661 -2.704175
 305200.000000 1.778051 -0.731131 -2.721209
 305300.000000 1.862051 -0.765438 -2.639785
 305400.000000 1.930452 -0.928035 -2.665794
 305500.000000 2.021043 -0.683708 -2.715164
 305600.000000 1.569529 -0.994627 -2.744672
 305700.000000 1.847102 -0.915054 -2.783032
 305800.000000 1.825429 -0.886557 -2.839187
 305900.000000 2.210167 -0.515194 -2.580111
 306000.000000 1.975042 -0.814817 -2.710251
 306100.000000 2.162222 -0.588771 -2.646815
 306200.000000 2.101325 -0.636971 -2.624037
 306300.000000 2.027459 -0.771119 -2.766134
 306400.000000 2.237841 -0.594533 -2.815115
 306500.000000 2.034401 -0.564207 -2.912025
 306600.000000 2.219169 -0.480665 -2.720849
 306700.000000 1.992049 -0.614505 -2.947250
 306800.000000 1.951414 -0.686361 -2.672007
 306900.000000 2.094359 -0.600788 -2.845316
 307000.000000 1.856507 -0.781412 -2.834694
 307100.000000 2.124198 -0.778300 -2.646717
 307200.000000 1.965837 -0.676108 -2.789766
 307300.000000 2.103367 -0.609996 -2.793195
 307400.000000 2.130124 -0.594818 -2.604572
 307500.000000 2.095334 -0.577834 -2.746252
 307600.000000 1.919368 -0.759593 -2.832258
 307700.000000 2.191293 -0.704307 -2.869575
 307800.000000 1.963433 -0.672416 -2.823215
 307900.000000 2.194352 -0.584852 -2.762289
 308000.000000 1.998736 -0.729196 -2.889255
 308100.000000 1.937273 -0.694785 -2.820736
 308200.000000 2.191014 -0.527161 -2.998664
 308300.000000 1.880711 -0.822788 -2.942063
 308400.000000 1.921852 -0.793545 -2.806910
 308500.000000 2.108491 -0.677309 -2.940526
 308600.000000 2.284676 -0.746773 -2.485794
 308700.000000 1.899119 -1.009639 -2.808501
 308800.000000 2.053982 -0.831779 -2.636043
 308900.000000 2.021048 -0.821088 -2.903752
 309000.000000 2.198691 -0.483730 -2.829930
 309100.000000 2.148378 -0.620369 -2.652700
 309200.000000 2.005575 -0.677217 -2.735880
 309300.000000 1.985404 -0.762939 -2.723070
 309400.000000 1.986383 -0.658583 -2.718824
 309500.000000 1.890342 -0.771992 -2.949696
 309600.000000 1.781608 -0.854174 -2.736873
 309700.000000 1.838348 -0.758294 -2.786768
 309800.000000 1.713283 -0.870341 -2.886856
 309900.000000 1.842430 -0.816675 -2.807844
 310000.000000 1.896566 -0.693062 -2.818337
 310100.000000 2.052585 -0.646469 -2.868219
 310200.000000 1.961635 -0.737842 -2.786947
 310300.000000 2.109916 -0.598617 -2.941192
 310400.000000 1.752016 -0.684208 -2.932288
 310500.000000 1.965315 -0.756187 -2.804176
 310600.000000 1.932780 -0.769756 -2.832069
 310700.000000 1.976029 -0.615517 -2.733373
 310800.000000 1.975998 -0.718366 -2.796468
 310900.000000 2.115182 -0.590396 -2.760825
 311000.000000 1.712805 -0.954361 -2.692435
 311100.000000 1.982108 -0.874060 -2.731333
 311200.000000 1.963501 -0.852470 -2.805202
 311300.000000 1.950778 -0.712464 -2.860802
 311400.000000 2.264554 -0.693029 -2.962390
 311500.000000 2.201688 -0.664067 -2.968584
 311600.000000 2.055164 -0.725947 -2.943376
 311700.000000 2.095992 -0.684113 -2.801215
 311800.000000 2.161818 -0.466779 -2.786407
 311900.000000 2.097203 -0.654845 -2.915588
 312000.000000 2.146711 -0.701738 -2.993932
 312100.000000 1.991500 -0.780451 -2.790284
 312200.000000 1.931228 -0.789106 -2.938369
 312300.000000 2.031051 -0.655278 -2.895203
 312400.000000 1.794956 -0.918674 -2.958569
 312500.000000 2.126618 -0.698092 -3.006882
 312600.000000 2.125562 -0.518431 -2.746649
 312700.000000 1.879613 -0.691877 -2.883252
 312800.000000 1.986006 -0.713755 -2.760571
 312900.000000 2.003460 -0.834045 -2.788508
 313000.000000 1.960626 -0.725742 -2.795550
 313100.000000 2.108741 -0.659516 -2.893948
 313200.000000 2.026045 -0.635817 -2.799611
 313300.000000 2.012300 -0.805773 -2.906947
 313400.000000 1.953037 -0.750330 -2.816001
 313500.000000 2.219399 -0.657336 -2.855072
 313600.000000 2.012302 -0.733415 -2.770414
 313700.000000 1.964047 -0.771965 -2.896986
 313800.000000 1.862049 -0.796111 -2.881130
 313900.000000 1.925753 -0.749332 -2.905563
 314000.000000 1.939150 -0.735092 -2.617031
 314100.000000 1.784024 -0.757726 -2.851772
 314200.000000 1.926427 -0.870459 -2.943371
 314300.000000 1.822009 -0.819922 -2.901866
 314400.000000 1.880478 -0.805306 -2.774363
 314500.000000 1.806622 -0.826414 -2.948977
 314600.000000 1.985670 -0.754074 -2.920135
 314700.000000 1.772961 -0.813645 -2.993033
 314800.000000 1.723552 -0.948589 -2.989889
 314900.000000 1.942850 -0.811680 -2.815617
 315000.000000 1.998171 -0.707739 -2.943891
 315100.000000 1.949961 -0.736348 -2.845513
 315200.000000 2.021319 -0.718772 -2.880016
 315300.000000 1.965251 -0.894530 -2.689759
 315400.000000 2.029265 -0.762111 -2.703404
 315500.000000 1.905697 -0.832221 -2.742396
 315600.000000 1.913371 -0.842174 -2.865446
 315700.000000 1.894934 -0.755093 -3.014965
 315800.000000 1.869909 -0.913367 -2.699192
 315900.000000 1.795021 -0.824900 -2.675351
 316000.000000 1.961641 -0.754006 -2.932154
 316100.000000 2.161550 -0.744196 -2.751812
 316200.000000 1.890503 -0.849267 -2.598418
 316300.000000 1.993131 -0.707313 -2.811374
 316400.000000 1.959478 -0.854224 -2.762773
 316500.000000 2.030196 -0.697498 -2.852187
 316600.000000 1.995213 -0.683399 -2.776499
 316700.000000 1.951125 -0.827000 -2.647416
 316800.000000 2.000584 -0.798130 -2.657869
 316900.000000 1.928090 -0.801142 -2.685858
 317000.000000 1.859175 -0.825308 -2.895111
 317100.000000 1.940585 -0.822574 -2.597005
 317200.000000 2.055142 -0.788316 -2.741407
 317300.000000 1.902869 -0.757983 -2.897575
 317400.000000 1.803615 -0.969448 -2.690428
 317500.000000 1.851749 -0.925722 -2.722265
 317600.000000 1.643577 -0.961275 -2.762142
 317700.000000 1.655948 -1.053087 -2.768875
 317800.000000 1.783856 -1.029273 -2.757676
 317900.000000 1.847623 -1.020330 -2.631926
 318000.000000 1.887418 -0.989543 -2.726126
 318100.000000 1.973583 -0.905543 -2.610933
 318200.000000 1.883725 -0.981879 -2.597266
 318300.000000 1.949805 -0.886248 -2.654578
 318400.000000 1.900963 -1.003885 -2.532721
 318500.000000 1.833657 -0.895683 -2.690099
 318600.000000 1.881225 -0.853916 -2.746159
 318700.000000 1.985415 -0.957694 -2.706289
 318800.000000 2.003882 -0.877406 -2.551460
 318900.000000 1.887285 -1.021088 -2.798741
 319000.000000 1.930659 -0.914023 -2.625481
 319100.000000 1.671602 -0.987292 -2.656096
 319200.000000 1.722007 -1.024016 -2.497094
 319300.000000 1.667340 -1.090641 -2.808492
 319400.000000 1.924303 -0.920677 -2.632820
 319500.000000 1.793381 -1.157499 -2.704669
 319600.000000 1.900530 -1.082303 -2.504919
 319700.000000 1.818821 -1.015905 -2.767429
 319800.000000 1.584044 -1.264104 -2.585610
 319900.000000 1.886545 -0.920299 -2.757016
 320000.000000 1.836001 -1.051385 -2.571637
 320100.000000 1.878642 -1.007208 -2.550274
 320200.000000 1.868912 -1.028389 -2.524091
 320300.000000 1.679508 -1.020585 -2.439289
 320400.000000 1.895502 -1.112656 -2.639963
 320500.000000 1.996476 -0.951623 -2.456585
 320600.000000 1.825234 -1.057255 -2.791153
 320700.000000 1.878728 -1.008559 -2.745663
 320800.000000 1.779434 -0.864031 -2.666675
 320900.000000 1.820208 -0.891234 -2.577117
 321000.000000 1.671225 -1.178485 -2.794497
 321100.000000 1.837254 -1.095428 -2.738828
 321200.000000 1.978619 -0.995833 -2.714574
 321300.000000 1.881675 -0.971702 -2.535267
 321400.000000 1.709783 -1.116787 -2.866389
 321500.000000 1.798698 -1.032660 -2.727891
 321600.000000 1.655801 -1.156351 -2.567941
 321700.000000 1.766264 -0.936718 -2.603002
 321800.000000 1.762399 -0.820627 -2.584221
 321900.000000 1.751355 -0.880912 -2.321531
 322000.000000 1.766882 -0.755405 -2.457764
 322100.000000 1.791479 -0.806447 -2.614283
 322200.000000 1.790810 -0.879523 -2.310266
 322300.000000 1.627408 -0.965949 -2.315858
 322400.000000 1.573830 -0.930953 -2.514882
 322500.000000 1.850918 -0.836881 -2.292942
 322600.000000 1.587288 -0.940963 -2.330463
 322700.000000 1.664307 -0.847356 -2.422585
 322800.000000 1.697248 -0.916194 -2.367446
 322900.000000 1.568266 -0.896316 -2.168859
 323000.000000 1.610545 -1.000121 -2.410094
 323100.000000 1.679885 -0.917284 -2.241586
 323200.000000 1.650378 -0.951911 -2.405423
 323300.000000 1.504279 -0.957865 -2.311987
 323400.000000 1.625411 -1.073144 -2.410353
 323500.000000 1.464885 -1.142985 -2.503997
 323600.000000 1.644441 -1.032687 -2.647288
 323700.000000 1.652236 -1.087631 -2.511693
 323800.000000 1.606655 -1.112245 -2.666442
 323900.000000 1.585957 -1.059356 -2.405481
 324000.000000 1.582580 -1.178643 -2.401499
 324100.000000 1.627478 -1.068271 -2.446729
 324200.000000 1.564501 -1.035122 -2.430871
 324300.000000 1.717879 -0.950028 -2.204898
 324400.000000 1.754153 -1.065279 -2.526668
 324500.000000 1.726177 -0.938824 -2.534687
 324600.000000 1.517642 -1.136238 -2.627164
 324700.000000 1.682451 -1.050789 -2.470979
 324800.000000 1.465099 -0.969903 -2.654351
 324900.000000 1.546670 -1.057594 -2.490872
 325000.000000 1.705164 -1.146179 -2.361525
 325100.000000 1.504441 -1.164823 -2.475125
 325200.000000 1.552343 -0.909731 -2.517273
 325300.000000 1.471324 -1.132979 -2.496090
 325400.000000 1.544093 -0.925581 -2.566754
 325500.000000 1.575883 -1.056982 -2.572404
 325600.000000 1.628687 -0.975212 -2.439404
 325700.000000 1.789191 -0.965423 -2.391694
 325800.000000 1.653925 -0.836924 -2.370883
 325900.000000 1.638230 -0.915189 -2.279657
 326000.000000 1.736790 -0.829144 -2.315606
 326100.000000 1.690318 -0.928745 -2.319142
 326200.000000 1.541911 -1.111137 -2.376083
 326300.000000 1.633269 -0.909959 -2.516262
 326400.000000 1.908671 -0.661663 -2.225921
 326500.000000 1.813625 -0.797473 -2.396459
 326600.000000 1.738859 -1.083137 -2.446812
 326700.000000 1.554698 -1.169469 -2.457164
 326800.000000 1.553972 -1.095335 -2.474859
 326900.000000 1.400308 -1.197897 -2.379202
 327000.000000 1.567976 -0.944899 -2.346763
 327100.000000 1.822290 -0.835668 -2.251628
 327200.000000 1.684082 -0.934119 -2.342005
 327300.000000 1.593236 -1.094490 -2.568774
 327400.000000 1.600649 -1.130125 -2.597055
 327500.000000 1.553380 -0.969105 -2.489062
 327600.000000 1.567946 -1.093563 -2.513914
 327700.000000 1.782899 -1.039024 -2.706402
 327800.000000 1.691845 -1.108016 -2.794852
 327900.000000 1.862251 -0.996567 -2.771492
 328000.000000 1.905265 -0.923644 -2.589630
 328100.000000 1.895601 -0.898153 -2.901347
 328200.000000 1.746953 -0.994378 -2.796903
 328300.000000 1.789894 -1.061379 -2.682621
 328400.000000 1.899967 -0.871938 -2.778743
 328500.000000 1.880494 -0.766586 -2.645958
 328600.000000 1.743883 -0.797941 -2.690637
 328700.000000 1.880881 -0.823290 -2.636398
 328800.000000 1.651890 -0.991551 -2.748662
 328900.000000 1.874875 -0.856916 -2.685040
 329000.000000 1.842449 -0.937001 -2.654685
 329100.000000 2.022820 -0.720435 -2.692441
 329200.000000 1.942159 -0.810563 -2.974997
 329300.000000 2.042595 -0.796457 -2.784209
 329400.000000 2.163780 -0.673838 -2.871167
 329500.000000 1.697429 -0.810795 -2.879495
 329600.000000 1.902995 -0.810965 -2.840246
 329700.000000 2.012809 -0.732642 -2.783597
 329800.000000 1.970799 -0.762705 -2.835421
 329900.000000 2.004953 -0.826706 -2.894069
 330000.000000 1.787151 -0.880001 -2.879433
 330100.000000 2.033791 -0.734839 -2.753814
 330200.000000 2.005697 -0.833985 -2.884239
 330300.000000 1.946847 -0.752697 -2.783088
 330400.000000 1.863569 -0.857953 -2.832340
 330500.000000 1.584649 -0.973268 -2.839434
 330600.000000 1.793331 -0.876033 -2.896802
 330700.000000 1.730400 -0.936675 -2.899476
 330800.000000 1.679142 -0.778083 -2.758881
 330900.000000 1.607310 -0.937211 -2.719477
 331000.000000 1.669533 -0.954927 -2.632804
 331100.000000 1.679768 -1.046519 -2.700504
 331200.000000 1.570595 -1.055285 -2.490816
 331300.000000 1.477011 -1.131294 -2.765727
 331400.000000 1.705017 -0.980986 -2.815510
 331500.000000 1.771743 -0.927052 -2.611110
 331600.000000 1.767290 -0.931585 -2.683248
 331700.000000 1.694780 -0.912899 -2.603904
 331800.000000 1.811710 -1.052146 -2.638742
 331900.000000 1.860966 -0.888265 -2.784433
 332000.000000 1.828883 -1.064429 -2.547699
 332100.000000 1.872174 -0.806475 -2.593531
 332200.000000 1.829699 -0.826518 -2.572965
 332300.000000 1.969665 -0.848604 -2.728888
 332400.000000 1.807569 -0.958462 -2.733235
 332500.000000 1.961660 -0.927931 -2.604250
 332600.000000 1.775910 -0.629856 -2.407386
 332700.000000 1.839728 -0.839852 -2.668526
 332800.000000 1.880799 -0.843365 -2.721792
 332900.000000 1.547460 -1.220576 -2.759845
 333000.000000 1.770980 -1.108825 -2.524043
 333100.000000 1.897530 -0.813590 -2.380380
 333200.000000 1.788185 -0.954785 -2.603011
 333300.000000 1.950998 -0.790439 -2.565817
 333400.000000 1.962857 -0.908673 -2.450909
 333500.000000 1.930186 -0.935034 -2.415868
 333600.000000 1.822501 -0.915530 -2.469484
 333700.000000 1.906258 -0.956722 -2.493870
 333800.000000 2.012237 -0.910830 -2.446346
 333900.000000 1.965342 -0.893933 -2.421289
 334000.000000 1.977657 -0.948887 -2.464941
 334100.000000 1.885932 -1.021379 -2.604754
 334200.000000 1.821195 -0.776961 -2.539911
 334300.000000 1.949091 -0.884762 -2.503807
 334400.000000 2.098701 -0.718811 -2.433549
 334500.000000 1.837243 -0.958993 -2.545704
 334600.000000 1.860364 -1.013841 -2.623226
 334700.000000 1.922216 -0.898142 -2.578722
 334800.000000 1.875044 -0.917639 -2.622677
 334900.000000 1.793377 -0.982660 -2.754311
 335000.000000 1.863080 -0.954861 -2.590869
 335100.000000 1.750385 -1.084666 -2.776798
 335200.000000 1.857730 -0.980588 -2.674416
 335300.000000 1.836715 -1.041497 -2.747365
 335400.000000 1.846008 -0.822197 -2.766887
 335500.000000 1.810287 -0.902119 -2.775061
 335600.000000 1.653162 -1.079481 -2.760414
 335700.000000 1.847027 -1.013209 -2.751931
 335800.000000 1.723229 -1.096607 -2.569903
 335900.000000 1.778957 -0.996899 -2.610980
 336000.000000 1.715689 -1.061343 -2.593971
 336100.000000 1.748797 -1.012850 -2.660279
 336200.000000 1.770588 -0.964075 -2.749830
 336300.000000 1.632863 -1.093763 -2.778227
 336400.000000 1.672249 -1.079091 -2.625700
 336500.000000 1.709856 -1.194194 -2.638467
 336600.000000 1.770700 -1.061065 -2.564777
 336700.000000 1.731279 -1.038771 -2.763927
 336800.000000 1.875632 -0.953826 -2.539881
 336900.000000 1.839851 -0.940189 -2.508270
 337000.000000 1.688765 -1.122564 -2.517862
 337100.000000 1.823280 -0.913068 -2.399943
 337200.000000 1.875034 -0.987693 -2.400278
 337300.000000 1.928269 -0.891082 -2.570228
 337400.000000 1.718316 -1.045386 -2.726623
 337500.000000 1.808418 -1.002288 -2.713454
 337600.000000 1.667017 -0.894659 -2.722309
 337700.000000 1.692080 -0.875963 -2.656082
 337800.000000 1.778105 -1.004747 -2.669909
 337900.000000 1.744282 -0.973563 -2.683625
 338000.000000 1.794811 -0.875518 -2.538220
 338100.000000 1.564827 -0.966888 -2.714441
 338200.000000 1.515773 -0.950126 -2.628589
 338300.000000 1.771336 -0.927968 -2.683167
 338400.000000 1.663216 -1.023035 -2.720481
 338500.000000 1.582676 -0.941882 -2.736709
 338600.000000 1.798623 -0.730477 -2.694398
 338700.000000 1.680532 -1.013745 -2.738071
 338800.000000 1.624535 -0.967128 -2.722967
 338900.000000 1.618119 -0.998111 -2.919611
 339000.000000 1.575614 -0.998124 -2.866206
 339100.000000 1.535166 -1.078944 -2.746002
 339200.000000 1.679933 -0.951345 -2.580074
 339300.000000 1.565000 -1.134166 -2.540076
 339400.000000 1.585904 -1.074967 -2.821548
 339500.000000 1.520862 -1.233628 -2.735679
 339600.000000 1.707749 -1.084068 -2.570069
 339700.000000 1.646771 -1.148072 -2.517583
 339800.000000 1.630367 -1.049079 -2.678994
 339900.000000 1.710329 -1.031408 -2.578733
 340000.000000 1.709374 -1.054153 -2.628237
 340100.000000 1.548875 -1.115313 -2.618934
 340200.000000 1.677576 -1.126710 -2.919491
 340300.000000 1.681865 -1.020431 -2.592877
 340400.000000 1.630657 -1.176675 -2.608822
 340500.000000 1.707709 -0.934837 -2.629963
 340600.000000 1.585137 -1.072047 -2.657925
 340700.000000 1.658550 -1.034148 -2.530755
 340800.000000 1.563907 -1.155598 -2.650166
 340900.000000 1.863217 -0.962579 -2.697244
 341000.000000 1.875581 -1.017588 -2.575321
 341100.000000 1.904265 -0.811285 -2.612442
 341200.000000 1.834985 -1.034340 -2.655474
 341300.000000 1.687729 -1.071281 -2.859447
 341400.000000 1.865157 -0.935399 -2.644461
 341500.000000 1.861870 -0.988633 -2.631182
 341600.000000 1.797828 -0.958646 -2.606397
 341700.000000 1.837767 -1.023889 -2.611296
 341800.000000 1.903108 -1.028766 -2.525555
 341900.000000 1.995366 -0.913571 -2.628193
 342000.000000 2.022183 -0.793823 -2.600476
 342100.000000 1.868311 -1.012044 -2.717331
 342200.000000 1.939061 -0.885507 -2.534103
 342300.000000 1.969939 -0.871802 -2.732115
 342400.000000 2.041823 -0.874514 -2.591051
 342500.000000 1.827536 -1.031032 -2.748257
 342600.000000 2.049645 -0.871480 -2.652524
 342700.000000 1.974454 -0.850066 -2.717869
 342800.000000 2.070530 -0.926954 -2.670703
 342900.000000 1.933014 -1.107072 -2.786293
 343000.000000 1.880595 -0.994339 -2.599778
 343100.000000 1.989682 -0.772145 -2.781450
 343200.000000 2.142170 -0.660945 -2.495960
 343300.000000 1.942566 -0.773162 -2.592189
 343400.000000 2.125795 -0.719133 -2.612967
