#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 289400.000000 1.290264 -1.629416 -2.619151
 289500.000000 1.317287 -1.578230 -2.574876
 289600.000000 1.332781 -1.677208 -2.618347
 289700.000000 1.244122 -1.688001 -2.643196
 289800.000000 1.275986 -1.672604 -2.468557
 289900.000000 1.233593 -1.672397 -2.543985
 290000.000000 1.180949 -1.744667 -2.780410
 290100.000000 1.177106 -1.568560 -2.586968
 290200.000000 1.188962 -1.736753 -2.646288
 290300.000000 1.209325 -1.795581 -2.440573
 290400.000000 1.201808 -1.666306 -2.682135
 290500.000000 1.226379 -1.668552 -2.613538
 290600.000000 1.223338 -1.702394 -2.625151
 290700.000000 1.195294 -1.703183 -2.752993
 290800.000000 1.283406 -1.592064 -2.508174
 290900.000000 1.195735 -1.659318 -2.613615
 291000.000000 1.230746 -1.712511 -2.928861
 291100.000000 1.357090 -1.433179 -2.409218
 291200.000000 1.270628 -1.691926 -2.809398
 291300.000000 1.198998 -1.632352 -2.428849
 291400.000000 1.200659 -1.821600 -2.698700
 291500.000000 1.192735 -1.647001 -2.505820
 291600.000000 1.161268 -1.668869 -2.713269
 291700.000000 1.246545 -1.714994 -2.607237
 291800.000000 1.244882 -1.562962 -2.609434
 291900.000000 1.255142 -1.587191 -2.575553
 292000.000000 1.297203 -1.608178 -2.458083
 292100.000000 1.257763 -1.637926 -2.621752
 292200.000000 1.285166 -1.572485 -2.602874
 292300.000000 1.287302 -1.492294 -2.383286
 292400.000000 1.259446 -1.604430 -2.495048
 292500.000000 1.228339 -1.570708 -2.444319
 292600.000000 1.227915 -1.688920 -2.573936
 292700.000000 1.282027 -1.693029 -2.372071
 292800.000000 1.314107 -1.606079 -2.513670
 292900.000000 1.280577 -1.608016 -2.467302
 293000.000000 1.264628 -1.608890 -2.484789
 293100.000000 1.292077 -1.555866 -2.455285
 293200.000000 1.282953 -1.658836 -2.546749
 293300.000000 1.291445 -1.603671 -2.432237
 293400.000000 1.260530 -1.629039 -2.392791
 293500.000000 1.274340 -1.614354 -2.442167
 293600.000000 1.297549 -1.609582 -2.408759
 293700.000000 1.249081 -1.680152 -2.624308
 293800.000000 1.243477 -1.693170 -2.439848
 293900.000000 1.257626 -1.638161 -2.398790
 294000.000000 1.311800 -1.599513 -2.462555
 294100.000000 1.317744 -1.630762 -2.499671
 294200.000000 1.273886 -1.567419 -2.440171
 294300.000000 1.292386 -1.638501 -2.248285
 294400.000000 1.257899 -1.657124 -2.422740
 294500.000000 1.267573 -1.638227 -2.328642
 294600.000000 1.201102 -1.583992 -2.524351
 294700.000000 1.266202 -1.659289 -2.425200
 294800.000000 1.281917 -1.606587 -2.475734
 294900.000000 1.218837 -1.648220 -2.538542
 295000.000000 1.259306 -1.564183 -2.335819
 295100.000000 1.280443 -1.602634 -2.475538
 295200.000000 1.266575 -1.646132 -2.442877
 295300.000000 1.292939 -1.580656 -2.370606
 295400.000000 1.237866 -1.683161 -2.326754
 295500.000000 1.215374 -1.722769 -2.501187
 295600.000000 1.273403 -1.730531 -2.487217
 295700.000000 1.161639 -1.653619 -2.457306
 295800.000000 1.187712 -1.667178 -2.499066
 295900.000000 1.215908 -1.643866 -2.535504
 296000.000000 1.249452 -1.629094 -2.519078
 296100.000000 1.257232 -1.720286 -2.427505
 296200.000000 1.252116 -1.670565 -2.566663
 296300.000000 1.287942 -1.623562 -2.355491
 296400.000000 1.267927 -1.595599 -2.545877
 296500.000000 1.227655 -1.653086 -2.385348
 296600.000000 1.253888 -1.557363 -2.470530
 296700.000000 1.208687 -1.667096 -2.570000
 296800.000000 1.190306 -1.621756 -2.427336
 296900.000000 1.236057 -1.710895 -2.522688
 297000.000000 1.285992 -1.536043 -2.479942
 297100.000000 1.277603 -1.634762 -2.452683
 297200.000000 1.300633 -1.694606 -2.475239
 297300.000000 1.231432 -1.595053 -2.547768
 297400.000000 1.286115 -1.657173 -2.432750
 297500.000000 1.143184 -1.684247 -2.461613
 297600.000000 1.205803 -1.570984 -2.547845
 297700.000000 1.306603 -1.602191 -2.405385
 297800.000000 1.258424 -1.660471 -2.211184
 297900.000000 1.271721 -1.620478 -2.398754
 298000.000000 1.284577 -1.553767 -2.354426
 298100.000000 1.300930 -1.673257 -2.352675
 298200.000000 1.344402 -1.588680 -2.344288
 298300.000000 1.364183 -1.465875 -2.469894
 298400.000000 1.337089 -1.478418 -2.368051
 298500.000000 1.370438 -1.486624 -2.353980
 298600.000000 1.328809 -1.505769 -2.615427
 298700.000000 1.260128 -1.516246 -2.517285
 298800.000000 1.278158 -1.565499 -2.278838
 298900.000000 1.307586 -1.755306 -2.537771
 299000.000000 1.244247 -1.636278 -2.411365
 299100.000000 1.248302 -1.726268 -2.477004
 299200.000000 1.261966 -1.547810 -2.389066
 299300.000000 1.270863 -1.632214 -2.609800
 299400.000000 1.289872 -1.628570 -2.458088
 299500.000000 1.346798 -1.529888 -2.529067
 299600.000000 1.262016 -1.625523 -2.369134
 299700.000000 1.216537 -1.557404 -2.460371
 299800.000000 1.333854 -1.458979 -2.402534
 299900.000000 1.179005 -1.642254 -2.571979
 300000.000000 1.211907 -1.674814 -2.650002
 300100.000000 1.263674 -1.633986 -2.814062
 300200.000000 1.364876 -1.719592 -2.838387
 300300.000000 1.323272 -1.662118 -2.769609
 300400.000000 1.360074 -1.577383 -2.861617
 300500.000000 1.166861 -1.847204 -2.807693
 300600.000000 1.306016 -1.659465 -2.572148
 300700.000000 1.271294 -1.745832 -2.602017
 300800.000000 1.277341 -1.626511 -2.450802
 300900.000000 1.227653 -1.657255 -2.466098
 301000.000000 1.241864 -1.631031 -2.460756
 301100.000000 1.218768 -1.723640 -2.725941
 301200.000000 1.211106 -1.835654 -2.725271
 301300.000000 1.211105 -1.858604 -2.681014
 301400.000000 1.314512 -1.550043 -2.569404
 301500.000000 1.250575 -1.579891 -2.714324
 301600.000000 1.294126 -1.625980 -2.781462
 301700.000000 1.272770 -1.669163 -2.643903
 301800.000000 1.290627 -1.552769 -2.649840
 301900.000000 1.253097 -1.638893 -2.717947
 302000.000000 1.310123 -1.576690 -2.753950
 302100.000000 1.232036 -1.635992 -2.740754
 302200.000000 1.295034 -1.610766 -2.639852
 302300.000000 1.247879 -1.694904 -2.811899
 302400.000000 1.287015 -1.517458 -2.766964
 302500.000000 1.292392 -1.549452 -2.841119
 302600.000000 1.271338 -1.728650 -2.640924
 302700.000000 1.190430 -1.676061 -2.649159
 302800.000000 1.283860 -1.658913 -2.690389
 302900.000000 1.239427 -1.635836 -2.575418
 303000.000000 1.395193 -1.666350 -2.539746
 303100.000000 1.316488 -1.671181 -2.534045
 303200.000000 1.347718 -1.547266 -2.424044
 303300.000000 1.311793 -1.514484 -2.428254
 303400.000000 1.264926 -1.611362 -2.449505
 303500.000000 1.179040 -1.638584 -2.601541
 303600.000000 1.363907 -1.581203 -2.436664
 303700.000000 1.350513 -1.425187 -2.449739
 303800.000000 1.241589 -1.616720 -2.515322
 303900.000000 1.373937 -1.454693 -2.445124
 304000.000000 1.380006 -1.521803 -2.414261
 304100.000000 1.326771 -1.701109 -2.520265
 304200.000000 1.283801 -1.696519 -2.706221
 304300.000000 1.351945 -1.576183 -2.399929
 304400.000000 1.342692 -1.635680 -2.521061
 304500.000000 1.324997 -1.538881 -2.384185
 304600.000000 1.348183 -1.548884 -2.583323
 304700.000000 1.288202 -1.799178 -2.529569
 304800.000000 1.380941 -1.663921 -2.466499
 304900.000000 1.271902 -1.588054 -2.546207
 305000.000000 1.354963 -1.598573 -2.699164
 305100.000000 1.346246 -1.669163 -2.481302
 305200.000000 1.255833 -1.607325 -2.429339
 305300.000000 1.318149 -1.545565 -2.544047
 305400.000000 1.226520 -1.696173 -2.706558
 305500.000000 1.204747 -1.631447 -2.602407
 305600.000000 1.354981 -1.608837 -2.527553
 305700.000000 1.234051 -1.637062 -2.549669
 305800.000000 1.268834 -1.659708 -2.594588
 305900.000000 1.255779 -1.456799 -2.398682
 306000.000000 1.220804 -1.671738 -2.466197
 306100.000000 1.336855 -1.495996 -2.604883
 306200.000000 1.323057 -1.615689 -2.562990
 306300.000000 1.295258 -1.580019 -2.744814
 306400.000000 1.340689 -1.557902 -2.620868
 306500.000000 1.281189 -1.537234 -2.742951
 306600.000000 1.304998 -1.674670 -2.939631
 306700.000000 1.295688 -1.605506 -2.655396
 306800.000000 1.282615 -1.626116 -2.716177
 306900.000000 1.296437 -1.553093 -2.916789
 307000.000000 1.299736 -1.725659 -2.659892
 307100.000000 1.276476 -1.805706 -2.835266
 307200.000000 1.262913 -1.443215 -2.615899
 307300.000000 1.219020 -1.757434 -2.663160
 307400.000000 1.330245 -1.647573 -2.603505
 307500.000000 1.269458 -1.624283 -2.779721
 307600.000000 1.297502 -1.554930 -2.717872
 307700.000000 1.278588 -1.659981 -2.501347
 307800.000000 1.318386 -1.658178 -2.777707
 307900.000000 1.286141 -1.690090 -2.752678
 308000.000000 1.325665 -1.694212 -2.794728
 308100.000000 1.314962 -1.687725 -2.661589
 308200.000000 1.253859 -1.646254 -2.732359
 308300.000000 1.254548 -1.655764 -2.691283
 308400.000000 1.273285 -1.754926 -2.676134
 308500.000000 1.196377 -1.823062 -2.688284
 308600.000000 1.205785 -1.600842 -2.983862
 308700.000000 1.305950 -1.653030 -2.866958
 308800.000000 1.244002 -1.742810 -2.720343
 308900.000000 1.311989 -1.598279 -2.821114
 309000.000000 1.190245 -1.807205 -2.893960
 309100.000000 1.265088 -1.800269 -2.931490
 309200.000000 1.276621 -1.698669 -2.893667
 309300.000000 1.181133 -1.587291 -2.748323
 309400.000000 1.367304 -1.562823 -3.009110
 309500.000000 1.229001 -1.713177 -2.854685
 309600.000000 1.283491 -1.574891 -2.742872
 309700.000000 1.264384 -1.644038 -2.959763
 309800.000000 1.262468 -1.611714 -2.855051
 309900.000000 1.263586 -1.587249 -2.973341
 310000.000000 1.253751 -1.561027 -2.914699
 310100.000000 1.239212 -1.657649 -2.771392
 310200.000000 1.253547 -1.674959 -2.648982
 310300.000000 1.210538 -1.758924 -2.893888
 310400.000000 1.162553 -1.902798 -2.952962
 310500.000000 1.276965 -1.570550 -2.951916
 310600.000000 1.238020 -1.639058 -2.836178
 310700.000000 1.191092 -1.781799 -2.820070
 310800.000000 1.340507 -1.525362 -2.777031
 310900.000000 1.183989 -1.696374 -2.850521
 311000.000000 1.278010 -1.697179 -2.911626
 311100.000000 1.019285 -1.884725 -3.032506
 311200.000000 1.144860 -1.784058 -3.121938
 311300.000000 1.102358 -1.681337 -2.709507
 311400.000000 1.159521 -1.774075 -2.944684
 311500.000000 1.257311 -1.517851 -2.980332
 311600.000000 1.208843 -1.709127 -2.687964
 311700.000000 1.311459 -1.680239 -2.911210
 311800.000000 1.191517 -1.680783 -2.681056
 311900.000000 1.123406 -1.859165 -2.703047
 312000.000000 1.369852 -1.621980 -2.552094
 312100.000000 1.315566 -1.573826 -2.723710
 312200.000000 1.295968 -1.782729 -2.864283
 312300.000000 1.256042 -1.753583 -2.783704
 312400.000000 1.330064 -1.717657 -2.611069
 312500.000000 1.127193 -1.687921 -2.874724
 312600.000000 1.305282 -1.687277 -2.686852
 312700.000000 1.222079 -1.620602 -2.714333
 312800.000000 1.326595 -1.564108 -2.712379
 312900.000000 1.308772 -1.729218 -2.713288
 313000.000000 1.241884 -1.630799 -2.775759
 313100.000000 1.200391 -1.693584 -2.916360
 313200.000000 1.347604 -1.664159 -2.811877
 313300.000000 1.308293 -1.643126 -2.637347
 313400.000000 1.307920 -1.733139 -2.815520
 313500.000000 1.391384 -1.631018 -2.590119
 313600.000000 1.280084 -1.625007 -2.882090
 313700.000000 1.335970 -1.624527 -2.891855
 313800.000000 1.359075 -1.656452 -2.722490
 313900.000000 1.246166 -1.722708 -2.993559
 314000.000000 1.129244 -1.803311 -3.020201
 314100.000000 1.285177 -1.778601 -2.898024
 314200.000000 1.187478 -1.725534 -2.848721
 314300.000000 1.363143 -1.647360 -3.013773
 314400.000000 1.181127 -1.747326 -2.835312
 314500.000000 1.313946 -1.578738 -2.784559
 314600.000000 1.267525 -1.610725 -2.704252
 314700.000000 1.311849 -1.592838 -2.636350
 314800.000000 1.291208 -1.578913 -2.661831
 314900.000000 1.284427 -1.626280 -2.677433
 315000.000000 1.215410 -1.646974 -2.686345
 315100.000000 1.244584 -1.719692 -2.583669
 315200.000000 1.273422 -1.514425 -2.517627
 315300.000000 1.384355 -1.623288 -2.548675
 315400.000000 1.211333 -1.760306 -2.597376
 315500.000000 1.280992 -1.670069 -2.683221
 315600.000000 1.243639 -1.580096 -2.590394
 315700.000000 1.251637 -1.590272 -2.608124
 315800.000000 1.168811 -1.700671 -2.599551
 315900.000000 1.238394 -1.570103 -2.596203
 316000.000000 1.268549 -1.651378 -2.611022
 316100.000000 1.124520 -1.838203 -2.816330
 316200.000000 1.157235 -1.773236 -2.815452
 316300.000000 1.249784 -1.753496 -2.532843
 316400.000000 1.229444 -1.709531 -2.521737
 316500.000000 1.284698 -1.608729 -2.433364
 316600.000000 1.203099 -1.587113 -2.494040
 316700.000000 1.341909 -1.616527 -2.533065
 316800.000000 1.216372 -1.601511 -2.491253
 316900.000000 1.293812 -1.539851 -2.481364
 317000.000000 1.299504 -1.701358 -2.636047
 317100.000000 1.198436 -1.573011 -2.605785
 317200.000000 1.255440 -1.618005 -2.489275
 317300.000000 1.337794 -1.581204 -2.541809
 317400.000000 1.304034 -1.744972 -2.542756
 317500.000000 1.268338 -1.684547 -2.675280
 317600.000000 1.278221 -1.639741 -2.535291
 317700.000000 1.338808 -1.635560 -2.373220
 317800.000000 1.219386 -1.625349 -2.585256
 317900.000000 1.264907 -1.719085 -2.826309
 318000.000000 1.236976 -1.577160 -2.492137
 318100.000000 1.182374 -1.590818 -2.490165
 318200.000000 1.230901 -1.682506 -2.511527
 318300.000000 1.197194 -1.684418 -2.763391
 318400.000000 1.188555 -1.758437 -2.854039
 318500.000000 1.197218 -1.750331 -2.608787
 318600.000000 1.261627 -1.675339 -2.517707
 318700.000000 1.236855 -1.745774 -2.838139
 318800.000000 1.383900 -1.696426 -2.560381
 318900.000000 1.253487 -1.648217 -2.591292
 319000.000000 1.217611 -1.854224 -2.597269
 319100.000000 1.180889 -1.821861 -2.618402
 319200.000000 1.278673 -1.596455 -2.579232
 319300.000000 1.288013 -1.826049 -2.751196
 319400.000000 1.402209 -1.553423 -2.295034
 319500.000000 1.357088 -1.711621 -2.475019
 319600.000000 1.302048 -1.674308 -2.612586
 319700.000000 1.267397 -1.650664 -2.645463
 319800.000000 1.326041 -1.711654 -2.636905
 319900.000000 1.318311 -1.662863 -2.538318
 320000.000000 1.241850 -1.750962 -2.864981
 320100.000000 1.246247 -1.727907 -2.845264
 320200.000000 1.180136 -1.684761 -2.742644
 320300.000000 1.196120 -1.756776 -2.581386
 320400.000000 1.243545 -1.686528 -2.632866
 320500.000000 1.238702 -1.722439 -2.823734
 320600.000000 1.200032 -1.733748 -2.681561
 320700.000000 1.216813 -1.783816 -2.777663
 320800.000000 1.183602 -1.719419 -2.713514
 320900.000000 1.185608 -1.778344 -2.798752
 321000.000000 1.258976 -1.627021 -2.588808
 321100.000000 1.206361 -1.835336 -2.632668
 321200.000000 1.277574 -1.630243 -2.603415
 321300.000000 1.264114 -1.721942 -2.707730
 321400.000000 1.305473 -1.518282 -2.582897
 321500.000000 1.256790 -1.810599 -2.648594
 321600.000000 1.328394 -1.604024 -2.849227
 321700.000000 1.180074 -1.654839 -2.608033
 321800.000000 1.174884 -1.672304 -2.667107
 321900.000000 1.238805 -1.729408 -2.696840
 322000.000000 1.281601 -1.710943 -2.893761
 322100.000000 1.330410 -1.613627 -2.500166
 322200.000000 1.460441 -1.684181 -2.800285
 322300.000000 1.342653 -1.559909 -2.531072
 322400.000000 1.257107 -1.656668 -2.801629
 322500.000000 1.345745 -1.581518 -2.605082
 322600.000000 1.334603 -1.666824 -2.786835
 322700.000000 1.285921 -1.499555 -2.639053
 322800.000000 1.246529 -1.741186 -2.638222
 322900.000000 1.281394 -1.695794 -2.681360
 323000.000000 1.315964 -1.648586 -2.533542
 323100.000000 1.244981 -1.529442 -2.602765
 323200.000000 1.288009 -1.514710 -2.594546
 323300.000000 1.237800 -1.689591 -2.702938
 323400.000000 1.242878 -1.653089 -2.590613
 323500.000000 1.199795 -1.633140 -2.729818
 323600.000000 1.328305 -1.676213 -2.549276
 323700.000000 1.255774 -1.642110 -2.661104
 323800.000000 1.264720 -1.628021 -2.614770
 323900.000000 1.237551 -1.537291 -2.537443
 324000.000000 1.236761 -1.581603 -2.651981
 324100.000000 1.274173 -1.599114 -2.650993
 324200.000000 1.267563 -1.691014 -2.592757
 324300.000000 1.300868 -1.582874 -2.594429
 324400.000000 1.365758 -1.583276 -2.592395
 324500.000000 1.236184 -1.567985 -2.630962
 324600.000000 1.260965 -1.602266 -2.592487
 324700.000000 1.219208 -1.615421 -2.659497
 324800.000000 1.324766 -1.618443 -2.615485
 324900.000000 1.276549 -1.570369 -2.723991
 325000.000000 1.253841 -1.597267 -2.606393
 325100.000000 1.275764 -1.563876 -2.647756
 325200.000000 1.324709 -1.678491 -2.674970
 325300.000000 1.164222 -1.615886 -2.579709
 325400.000000 1.327835 -1.533785 -2.667251
 325500.000000 1.306773 -1.654421 -2.682927
 325600.000000 1.207745 -1.633215 -2.795959
 325700.000000 1.242929 -1.678899 -2.613604
 325800.000000 1.278922 -1.565421 -2.660594
 325900.000000 1.451627 -1.601584 -2.708457
 326000.000000 1.425062 -1.571111 -2.607028
 326100.000000 1.203610 -1.714992 -2.672477
 326200.000000 1.310636 -1.644391 -2.696233
 326300.000000 1.241392 -1.682058 -2.537895
 326400.000000 1.226647 -1.780013 -2.694911
 326500.000000 1.360504 -1.665874 -2.579232
 326600.000000 1.369489 -1.648630 -2.700602
 326700.000000 1.167314 -1.744773 -2.730980
 326800.000000 1.171699 -1.737687 -2.692157
 326900.000000 1.304150 -1.814288 -2.676366
 327000.000000 1.294742 -1.683642 -2.610547
 327100.000000 1.292186 -1.651235 -2.659347
 327200.000000 1.253478 -1.647637 -2.618197
 327300.000000 1.324181 -1.625455 -2.718016
 327400.000000 1.243558 -1.638433 -2.684283
 327500.000000 1.164847 -1.731038 -2.686272
 327600.000000 1.330699 -1.683586 -2.634452
 327700.000000 1.234517 -1.729695 -2.708616
 327800.000000 1.230775 -1.666421 -2.780765
 327900.000000 1.262160 -1.741820 -2.647890
 328000.000000 1.242996 -1.716610 -2.707723
 328100.000000 1.193130 -1.772116 -2.746862
 328200.000000 1.310121 -1.719681 -2.533982
 328300.000000 1.230105 -1.666819 -2.701149
 328400.000000 1.306839 -1.624869 -2.734586
 328500.000000 1.211773 -1.751802 -2.708629
 328600.000000 1.329343 -1.674350 -2.533080
 328700.000000 1.246012 -1.603717 -2.642607
 328800.000000 1.256633 -1.531677 -2.630450
 328900.000000 1.250234 -1.651800 -2.613724
 329000.000000 1.240416 -1.622132 -2.589806
 329100.000000 1.194974 -1.694555 -2.704767
 329200.000000 1.238003 -1.649670 -2.608967
 329300.000000 1.242518 -1.626922 -2.736355
 329400.000000 1.273757 -1.679339 -2.670306
 329500.000000 1.231542 -1.610159 -2.576634
 329600.000000 1.237137 -1.718514 -2.760898
 329700.000000 1.201986 -1.692030 -2.678226
 329800.000000 1.205779 -1.749993 -2.662433
 329900.000000 1.272343 -1.603531 -2.505741
 330000.000000 1.162153 -1.704756 -2.695965
 330100.000000 1.170491 -1.715617 -2.647502
 330200.000000 1.239792 -1.657815 -2.619042
 330300.000000 1.270683 -1.700612 -2.617193
 330400.000000 1.261841 -1.580824 -2.659804
 330500.000000 1.303187 -1.781708 -2.727526
 330600.000000 1.256438 -1.562818 -2.671224
 330700.000000 1.322662 -1.779388 -2.690787
 330800.000000 1.218027 -1.624726 -2.703670
 330900.000000 1.219103 -1.621485 -2.574692
 331000.000000 1.249207 -1.641238 -2.720137
 331100.000000 1.189691 -1.565638 -2.665911
 331200.000000 1.342581 -1.621827 -2.565543
 331300.000000 1.293077 -1.717324 -2.551163
 331400.000000 1.289830 -1.685826 -2.565591
 331500.000000 1.294230 -1.669079 -2.600331
 331600.000000 1.176020 -1.624635 -2.542802
 331700.000000 1.341883 -1.627715 -2.606125
 331800.000000 1.334965 -1.557220 -2.633811
 331900.000000 1.226667 -1.664699 -2.646581
 332000.000000 1.273403 -1.686234 -2.673441
 332100.000000 1.219961 -1.624672 -2.700655
 332200.000000 1.343312 -1.634626 -2.615391
 332300.000000 1.262635 -1.651135 -2.617607
 332400.000000 1.287693 -1.558264 -2.529786
 332500.000000 1.303956 -1.480049 -2.696848
 332600.000000 1.351798 -1.473392 -2.488791
 332700.000000 1.350775 -1.598161 -2.536400
 332800.000000 1.199844 -1.581550 -2.666562
 332900.000000 1.308246 -1.673839 -2.621462
 333000.000000 1.282480 -1.465141 -2.709169
 333100.000000 1.282639 -1.621172 -2.456769
 333200.000000 1.178409 -1.426887 -2.719490
 333300.000000 1.192332 -1.397728 -2.601291
 333400.000000 1.133424 -1.311713 -2.516938
 333500.000000 1.187042 -1.320936 -2.429493
 333600.000000 1.101341 -1.494895 -2.600755
 333700.000000 1.199016 -1.310249 -2.450248
 333800.000000 1.086673 -1.480223 -2.670893
 333900.000000 1.242857 -1.563953 -2.402855
 334000.000000 1.075902 -1.389053 -2.571135
 334100.000000 1.190137 -1.529069 -2.561075
 334200.000000 1.275676 -1.570175 -2.616993
 334300.000000 1.168183 -1.660226 -2.759768
 334400.000000 1.163514 -1.763189 -2.727724
 334500.000000 1.159855 -1.688651 -2.634820
 334600.000000 1.067078 -1.723468 -2.639073
 334700.000000 1.227721 -1.613211 -2.726170
 334800.000000 1.259315 -1.455634 -2.508988
 334900.000000 1.179167 -1.614073 -2.697994
 335000.000000 1.261630 -1.552134 -2.550567
 335100.000000 1.282864 -1.687975 -2.683171
 335200.000000 1.245071 -1.664023 -2.595706
 335300.000000 1.223208 -1.674284 -2.785579
 335400.000000 1.173817 -1.816382 -2.651380
 335500.000000 1.361963 -1.637013 -2.523059
 335600.000000 1.106611 -1.677588 -2.625636
 335700.000000 1.154788 -1.600468 -2.664104
 335800.000000 1.083184 -1.697857 -2.594775
 335900.000000 1.095047 -1.663249 -2.614346
 336000.000000 1.141875 -1.702498 -2.673557
 336100.000000 1.134547 -1.784667 -2.489571
 336200.000000 1.031788 -1.614185 -2.486589
 336300.000000 1.194986 -1.679015 -2.707676
 336400.000000 1.173534 -1.729180 -2.705658
 336500.000000 1.285409 -1.643437 -2.708111
 336600.000000 1.219869 -1.752644 -2.709892
 336700.000000 1.286044 -1.650852 -2.837060
 336800.000000 1.297275 -1.605750 -2.753529
 336900.000000 1.314634 -1.724149 -2.656836
 337000.000000 1.289601 -1.682367 -2.687243
 337100.000000 1.196283 -1.700414 -2.778840
 337200.000000 1.227355 -1.657043 -2.492996
 337300.000000 1.264360 -1.630563 -2.567039
 337400.000000 1.379122 -1.574126 -2.484372
 337500.000000 1.298604 -1.702011 -2.567712
 337600.000000 1.321190 -1.602021 -2.631493
 337700.000000 1.304935 -1.707873 -2.598423
 337800.000000 1.266795 -1.652519 -2.663019
 337900.000000 1.136474 -1.868630 -2.666603
 338000.000000 1.190713 -1.688083 -2.651539
 338100.000000 1.215311 -1.678531 -2.653007
 338200.000000 1.237295 -1.773868 -2.540438
 338300.000000 1.214765 -1.754116 -2.744858
 338400.000000 1.266240 -1.593754 -2.650780
 338500.000000 1.246673 -1.689332 -2.591007
 338600.000000 1.229843 -1.609362 -2.640472
 338700.000000 1.343445 -1.662307 -2.599647
 338800.000000 1.321935 -1.660816 -2.626050
 338900.000000 1.249061 -1.672010 -2.657876
 339000.000000 1.198115 -1.688457 -2.697111
 339100.000000 1.234485 -1.789090 -2.757132
 339200.000000 1.246289 -1.694068 -2.820128
 339300.000000 1.211706 -1.618563 -2.813907
 339400.000000 1.265058 -1.661453 -2.675035
 339500.000000 1.254788 -1.688729 -2.746946
 339600.000000 1.232886 -1.741156 -2.751197
 339700.000000 1.270831 -1.682436 -2.641944
 339800.000000 1.156200 -1.633523 -2.677317
 339900.000000 1.224833 -1.644367 -2.602226
 340000.000000 1.214966 -1.621839 -2.584616
 340100.000000 1.259162 -1.626047 -2.599720
 340200.000000 1.212601 -1.687246 -2.496991
 340300.000000 1.173938 -1.671315 -2.641163
 340400.000000 1.257774 -1.544831 -2.504313
 340500.000000 1.219229 -1.730529 -2.533238
 340600.000000 1.188244 -1.884208 -2.794993
 340700.000000 1.266391 -1.674312 -2.576831
 340800.000000 1.256830 -1.792464 -2.624104
 340900.000000 1.191392 -1.714060 -2.542685
 341000.000000 1.274557 -1.537626 -2.523356
 341100.000000 1.199067 -1.669473 -2.661243
 341200.000000 1.184813 -1.718257 -2.750309
 341300.000000 1.267603 -1.613952 -2.704547
 341400.000000 1.163875 -1.730513 -2.568214
 341500.000000 1.137994 -1.683795 -2.682965
 341600.000000 1.188248 -1.743957 -2.674149
 341700.000000 1.222418 -1.755193 -2.774005
 341800.000000 1.199721 -1.701350 -2.628210
 341900.000000 1.223820 -1.666277 -2.619113
 342000.000000 1.220754 -1.804681 -2.725960
 342100.000000 1.188831 -1.709672 -2.593609
 342200.000000 1.292937 -1.676018 -2.601894
 342300.000000 1.285854 -1.707044 -2.639435
 342400.000000 1.214309 -1.638940 -2.644649
 342500.000000 1.178085 -1.726931 -2.556800
 342600.000000 1.258670 -1.685039 -2.636444
 342700.000000 1.182054 -1.687594 -2.578855
 342800.000000 1.176873 -1.722818 -2.530279
 342900.000000 1.192113 -1.729062 -2.743933
 343000.000000 1.310757 -1.610655 -2.497193
 343100.000000 1.319205 -1.681473 -2.488489
 343200.000000 1.268663 -1.684538 -2.508305
 343300.000000 1.207235 -1.760137 -2.558724
 343400.000000 1.227895 -1.733500 -2.391757
 343500.000000 1.126576 -1.768554 -2.650296
 343600.000000 1.138029 -1.692016 -2.638233
 343700.000000 1.199721 -1.694856 -2.635540
 343800.000000 1.228050 -1.738086 -2.619715
 343900.000000 1.215229 -1.650865 -2.555479
 344000.000000 1.219709 -1.719290 -2.539655
 344100.000000 1.241321 -1.658572 -2.385500
 344200.000000 1.205136 -1.696954 -2.547299
 344300.000000 1.251268 -1.783852 -2.467916
 344400.000000 1.192278 -1.675233 -2.518023
 344500.000000 1.215982 -1.697606 -2.486343
 344600.000000 1.182156 -1.659382 -2.446783
 344700.000000 1.242266 -1.669935 -2.541269
 344800.000000 1.226035 -1.701957 -2.609180
 344900.000000 1.117993 -1.735632 -2.526058
 345000.000000 1.169647 -1.705415 -2.459588
 345100.000000 1.194983 -1.767110 -2.517676
 345200.000000 1.214149 -1.670027 -2.514141
 345300.000000 1.187234 -1.784243 -2.558698
 345400.000000 1.282448 -1.692984 -2.528404
 345500.000000 1.282367 -1.563587 -2.396905
 345600.000000 1.298392 -1.630548 -2.481355
 345700.000000 1.258642 -1.591338 -2.560388
 345800.000000 1.227421 -1.551173 -2.566811
 345900.000000 1.263438 -1.562018 -2.610320
 346000.000000 1.299114 -1.718711 -2.534374
 346100.000000 1.279808 -1.592035 -2.502011
 346200.000000 1.264319 -1.744860 -2.488952
 346300.000000 1.181770 -1.731648 -2.507874
 346400.000000 1.379101 -1.624505 -2.510865
 346500.000000 1.271766 -1.688963 -2.475426
 346600.000000 1.349872 -1.460801 -2.451721
 346700.000000 1.297037 -1.656519 -2.577659
 346800.000000 1.262959 -1.641023 -2.641392
 346900.000000 1.344346 -1.633035 -2.576880
 347000.000000 1.243069 -1.531240 -2.605205
 347100.000000 1.323821 -1.574901 -2.632822
 347200.000000 1.236589 -1.654580 -2.591927
